unique_id,id,year,text,label
1988_594468e649c3def55c533d24894a2a01,T345,1988,We've got communities in this country increasingly where our own kids can't afford to live in the communities that they grew up in,Claim
1988_3ecb37dae43e2b855a95ee5ab28137d2,T346,1988,This is one of the most important priorities that faces this country,Claim
1988_48f168586fca2e654bb2cb0d3298af75,T347,1988,We've got to have a president that can lead on this issue,Claim
1988_de8a51a6b750141ec76446e62e66c8e5,T348,1988,that can work with the Congress,Claim
1988_3d1a754b1431f503601b9addeb5bd6d0,T349,1988,I'm prepared to do so,Claim
1988_625fc430825f3278fa2bba2c2e90d14e,T350,1988,"while I'm all for the McKinney bill, that, by itself, simply won't do",Claim
1988_bf1e14b6de38052f75db5cefb8008c05,T351,1988,it's going to take a president who's committed to housing,Premise
1988_d2849abb2aa6e84122079475aa89fe16,T352,1988,"who's had experience in building and rehabilitating housing who understands that affordable housing for families of low and moderate income, for young families, first time home buyers",Premise
1988_bd070a2eb42d41490bf96c281685c512,T353,1988,is an essential part of the American dream,Claim
1988_82c332c2543f2c3c82426fcaf3394a3b,T354,1988,I think so,Claim
1988_ac198bbc37dd6de5a45fcb42cf23e8e2,T355,1988,I certainly hope not,Claim
1988_8874c20adf35c32cd332848fb376efb3,T356,1988,we destined to become a nation of renters,Premise
1988_05798ec27231031c4d52e2b096d1d301,T357,1988,I agree with him,Claim
1988_7838370acf243f94351ba274323ae3c6,T358,1988,Mr. Bush talked about values,Premise
1988_59b5cbccda2a39161bd3ce3d7e57a0c2,T359,1988,it's all a question of what our priorities are,Claim
1988_3744ff9893b4c89b29b7abec467b0091,T360,1988,We need a president who will lead on this issue,Claim
1988_57e9370d5820a4177a7c55cb33e1a3dd,T361,1988,who has had experience on this issue,Claim
1988_cba75f8366329a4f336936553fc37ed7,T362,1988,It's the kind of priority that will be at the top of our list beginning in January of 1989,Claim
1988_e94d8e24c0c10cfbf12840824949bf88,T363,1988,the McKinney bill will do it just doesn't do,Claim
1988_aea6aeca03b284572130b7aa813cb9e6,T364,1988,that's the kind of presidency I believe in,Claim
1988_b3106020a72aefe2401868660bd27db5,T365,1988,it's so essential to our economic strength and to our future,Premise
1988_12be13cb4a48fec38ee38ddba2f2b9c5,T366,1988,Do we spend money on that weapon system in the billions and trillions,Claim
1988_993a8c34db82bef527c39e8a07da91b5,T367,1988,is providing some decent and affordable housing for families of this country something that is at least as important and probably more so,Claim
1988_dca8cdf80b519529eb24a8059d9e662c,T368,1988,that's a choice we have to make,Claim
1988_65a647b87156648dfe317217c1752709,T369,1988,Mr. Bush wants to spend billions and trillions on Star Wars,Premise
1988_3cf2e6ed55435f5f712ad4e4342ea28f,T370,1988,It will require some funds,Claim
1988_ba80efab02367a6ecefe9062aefae507,T371,1988,we ought to be prepared to provide those funds,Claim
1988_f5a811349b8e94f345de8c39305dafa4,T372,1988,"that, too, will require some choices",Claim
1988_8c8164cc04d17d73653d2341731f3f86,T373,1988,We shouldn't expect that,Claim
1988_5fd3b08ce850557742063b5ed2f5f7f1,T374,1988,"I've talked to bankers and builders and developers, the housing advocates, community development agencies",Premise
1988_17c0f93298208382b316a5f6c4ef74c6,T375,1988,they want leadership from Washington,Claim
1988_c03c6f2cf4e350177dd678fc42d4f17b,T376,1988,"Washington, by itself, can't do it all",Claim
1988_bfa97c9a999fef288f777705f96588b0,T377,1988,This is a question of organizing the housing community,Claim
1988_c3ba48c147463b53217d7c9fc88a2def,T378,1988,This isn't a question of a little charity for the homeless,Claim
1988_c4d79c17e52fff78d5b57d446d9bde4f,T379,1988,that's the kind of leadership that I want to provide as president of the United States,Claim
1988_8045934d03f27d8f29f943bc423e450e,T380,1988,we didn't sit around,Claim
1988_f21947923607c2b3c8a73252da6de371,T381,1988,back after World War II when we had hundreds of thousands of GIs who came back from the war,Premise
1988_9dfb607bbb382c2ccb32ecad0856b919,T382,1988,We went out and built housing,Claim
1988_cd6da0c4bde3558971ee4efbcc9d43c1,T383,1988,The government was very much involved,Premise
1988_6300c5b011bd9ea018efec96b7cb96d2,T384,1988,so was the housing industry,Premise
1988_c27a485647e334bc3cb1f7e9e8c75bc4,T385,1988,so was the banking industry,Premise
1988_b29ed66856a259f0d7b8b5e799777bcf,T386,1988,so were housing advocates,Premise
1988_9a4549870b746cc6a0b2f31fdc382081,T387,1988,so were non-profit agencies,Premise
1988_a7f8680738a4a871f4867dff1f8864e7,T388,1988,so were governors and mayors and people all over this country who believe deeply in home ownership and affordable housing,Premise
1988_e665df091b51bad420ea2cc2a69815d4,T389,1988,I think the governor is blurring housing and the homeless,Claim
1988_0cbcc31203639d552b3ef09752b9fef0,T390,1988,how does that grab you for increasing housing,Claim
1988_fe36fd3df9e98f4973235ed036751499,T391,1988,Ten days before I took the oath of office as president they were 21 and a half percent,Premise
1988_c5f7b3469de676475a509110de2773d9,T392,1988,We are serving a million more families now,Claim
1988_fc86bda1929e76fdf712f200a924bf5b,T393,1988,Housing is up,Claim
1988_13a72e44a6f218129ba0c2ea8b5f7f4f,T394,1988,"we're not going to do it in that old Democratic, liberal way of trying to build more bricks and mortars",Claim
1988_243fa1ad9d358e0a328cb104446e2584,T395,1988,"if we spend and spend and spend, that is going to wrap up the housing marke",Claim
1988_27415fe9e2758738a5d9c82495a7ab90,T396,1988,we'll go right back to the days of the misery index and malaise that President Reagan and I have overcome,Claim
1988_84fd7cb22b7940b546771aee79da699e,T397,1988,It is wrong,Claim
1988_31fbc97b5ea6f534a5cbf6fc7259762f,T398,1988,Louis at some of that effort,Premise
1988_7516b713be799b106cdfcde098e1e7ef,T399,1988,Go out and take a look at St,Premise
1988_4e939c3ee2debff6c9340d63920a2a46,T400,1988,I favor home ownership,Claim
1988_db35651c3be6d160a90c24bd7a9eae02,T401,1988,I want to see more vouchers,Claim
1988_e414250a39267bf88de7cfb65386dd81,T402,1988,I want to see control of some of these projects,Claim
1988_7a40b1735a7b244c6a1f6762a8ee152b,T403,1988,I want to keep the interest rates down,Claim
1988_bbcb20d832854aaec6e73ce0fab2940d,T404,1988,I don't think there is,Claim
1988_4c6c440683cbf6756f9608a54e80dcca,T405,1988,There are two very different issues here,Claim
1988_078a384905292096dc3d42144862e340,T406,1988,they've got to be dealt with separately,Claim
1988_8dff05537a89118b5f49838d56474845,T407,1988,is there a conflict between your opposition to the death penalty and your support for abortion on demand,Premise
1988_0fe28c3b608dbe0844a04364f1272b59,T408,1988,"even though in the minds of many people, that's also killing",Premise
1988_8f29200ba9d9e699bf22b2f5045a9afc,T409,1988,I'm opposed to the death penalty,Claim
1988_380cafa32187dc7ab0933cefef2701d0,T410,1988,that makes that decision,Claim
1988_78efc4e12e7752b4a7c5e7bc48a80524,T411,1988,I don't think most people do,Claim
1988_a425c46f8c4797670a73ba7695d01ce8,T412,1988,I don't think it's a good thing,Claim
1988_41832c71ff7bfdd89bb25ea4ebc0f197,T413,1988,I don't favor abortion,Claim
1988_4c244cd9aec8572e9cddd34e46eb6172,T414,1988,The question is who makes the decision,Claim
1988_14241a919d01fa2147a4a2b910f392a5,T415,1988,"I think it has to be the woman, in the exercise of her own conscience and religious beliefs",Claim
1988_edc0a709224f15ff59e7916b4df9318d,T416,1988,The issue of abortion is a very difficult issue,Claim
1988_12159d7970a586da9983e65aa0906f2f,T417,1988,I think that we all have to wrestle with,Claim
1988_3470b3814e197c5672039b251a2bbcb1,T418,1988,we have to come to terms with,Claim
1988_9477a475b10e2f8ecfe7b0c99d9caf39,T419,1988,I think everybody knows that,Claim
1988_fca0f51bec393b99f5c1d1687325a6eb,T420,1988,I'm also very tough on violent crime,Claim
1988_2d3085b31310273abdf69075904361c9,T421,1988,that's one of the reasons why my state has cut crime by more than any other industrial state in America,Claim
1988_7ae740e0de6afd8b1c8c0a5b6228da79,T422,1988,It's one of the reasons why we have the lowest murder rate of any industrial state in the country,Claim
1988_70d126f2221829a0f299dd28d1ba1470,T423,1988,It's one of the reasons why we have a drug education and prevention program that is reaching out and helping youngsters all over our state,Claim
1988_99e9ce1eb23bebe5212740c7d370f2ca,T424,1988,the kind of thing I want to do as president of the United States,Claim
1988_81e720662451168c9d33d5c3198d6a12,T425,1988,I know it's tough and honest people can disagree,Claim
1988_9e548fab1983c8617cb6077938d1a1e2,T426,1988,I favor the death penalty,Claim
1988_029573e84646cec1c1261af38a6efe5e,T427,1988,I do believe it would be inhibiting,Claim
1988_a0b0c82cbbe9b85d3ba737b2a6089515,T428,1988,the Massachusetts furlough program was unique,Premise
1988_29b8ec671e01b8c7f69a73a610c17b59,T429,1988,The federal program doesn't do that,Claim
1988_ccc3dcb9f3980f8d35b2199615020de3,T430,1988,No other state programs do that,Claim
1988_e1abff41601b3ca4bab4cc2c473474a3,T431,1988,It was the only one in the nation that furloughed murderers who had not served enough time to be eligible for parole,Premise
1988_2817af180a9ebde75f4e686508d3cf16,T432,1988,I think they ought to pay with their life,Claim
1988_4be74097d8ba920b791fe9a8ff3900bc,T433,1988,when a narcotics wrapped up guy goes in and murders a police officer,Premise
1988_b60fc6190fb06e934acaba45a429427b,T434,1988,I am not going to furlough men like Willie Horton,Claim
1988_6c54a3e180a75ce6dfd32fb01059d90c,T435,1988,we have a fundamental difference on this one,Claim
1988_d7af979e809f24464a973192cf85549c,T436,1988,they didn't want him to be furloughed again,Premise
1988_b21d0d8cce526702ad848b1633b2c442,T437,1988,"the man who was furloughed, the murderer",Premise
1988_242af12c33bff04f5e433098954ebee7,T438,1988,Maryland would not extradite Willie Horton,Claim
1988_74d2843ba79882806517ed8f8a60df91,T439,1988,"I would meet with their, the victims of his last escapade, the rape and the brutalization of the family down there in Maryland",Claim
1988_304a1dc19ceb8ab0f375f1e1cbc482d0,T440,1988,I think most people know my position on the sanctity of life,Claim
1988_d1df199fd7ec4a1156cf0de02c2a4a0d,T441,1988,I favor adoption,Claim
1988_c66a77b7e84dfdadfe24831490598717,T442,1988,I do not favor abortion,Claim
1988_7ada78aee51aa70b357987215e5611a0,T443,1988,I haven't sorted out the penalties,Claim
1988_8ac778e494bf1cd9e52c423b2be2b5aa,T444,1988,I do know that I oppose abortion,Claim
1988_595f6fc4eb3e4d46e4b9b844c38fb5bb,T445,1988,I favor adoption,Claim
1988_34e3b9371076332e14a357716946972a,T446,1988,"no, I'm for the sanctity of life",Claim
1988_31717a1ada81ce6097085911250b0820,T447,1988,once that illegality is established,Premise
1988_e3bffd39f83f303052ef3926013ce1dd,T448,1988,we can come to grips with the penalty side,Claim
1988_153deb693ff1618201f82203526ef515,T449,1988,there's got to be some penalties to enforce the law,Claim
1988_c113e15e4b3570289afd20364d0bf155,T450,1988,whatever they may be,Premise
1988_a97ae73e361fc3fb85ab0f6270aff8c3,T451,1988,We certainly do,Claim
1988_724eab40a137e848996f0851733cfdcc,T452,1988,As I've seen abortions sometimes used as a birth control device,Claim
1988_c8e046bda1b2c420ad75a6ac44587fbd,T453,1988,this is one where you can have an honest difference of opinion,Claim
1988_94b0e82e413cf6242087f608ccfe59c9,T454,1988,See the millions of these killings accumulate,Premise
1988_274382ccacee45815c8442e5d65f1748,T455,1988,it's much clearer for me now,Claim
1988_d06c79ee9e956042543696a21f111f3d,T456,1988,Sometimes people feel a little uncomfortable talking about this,Premise
1988_d44c4198f18c26a99b4bfeffcc0d7b2f,T457,1988,"I have had a couple of exceptions that I support - rape, incest and the life of the mother",Claim
1988_756049112f94f42332132db4aa193c41,T458,1988,it's continuing to evolve,Claim
1988_1f03ae8720d22938740c1571a2bb2719,T459,1988,it's evolving in favor of life,Claim
1988_196fecdcef17e4e99dd7227863d25842,T460,1988,"yes, my position has evolved",Claim
1988_9c3cd8762d68ac7885a0ce5b2377a824,T461,1988,everybody should make the extraordinary effort to take these kids that are unwanted and sometimes aborted,Claim
1988_3c616919d190e03fc587918e8a310f6c,T462,1988,let them come to birth,Claim
1988_d131be4b18cd6edc012297ede78d36ca,T463,1988,then put them in a family where they will be loved,Claim
1988_49e426ba966e707339c97ec550ab055c,T464,1988,if we can get this law changed,Premise
1988_8e36ac857d2230303323319aed47b21a,T465,1988,I think what the vice president is saying is that he's prepared to brand a woman a criminal for making this decision,Claim
1988_10c3fc0c118ef82307e81f4543d40c6b,T466,1988,It's as simple as that,Claim
1988_b2ef72d27a9d1849bfc20adb36c4b783,T467,1988,"I don't think it's enough to come before the American people who are watching us tonight and say, well, I haven't sorted it out",Claim
1988_c5b4e449fe2253ebb21f136793b2eda0,T468,1988,"This is a very, very difficult and fundamental decision that all of us have to make",Claim
1988_4c5bc6eced9d8b5380a4e9d82b063c83,T469,1988,he's prepared to brand a woman a criminal for making this choice,Claim
1988_e317ad897482af905486b6e026acf8ef,T470,1988,"what he is saying, if I understand him correctly",Premise
1988_f1c454987b88a36f23b741496b8ff843,T471,1988,I think it has to be the woman in the exercise of her own conscience and religious beliefs that makes that decision,Claim
1988_0fb73f4c5ebbc55ead2e1cbacf2913dd,T472,1988,"I think that's the right approach, the right decision",Claim
1988_d85e0ebcff1ba16de3229c6a030703eb,T473,1988,I would hope by this time that Mr. Bush had sorted out this issue and come to terms with it as I have,Claim
1988_990f8ef3e2f08c0e278d617f42b5ff55,T474,1988,I respect his right to disagree with me,Claim
1988_4672d8269931294f7c255f39bb37f055,T475,1988,"I think it's important that we have a position, that we take it",Claim
1988_8834f10734ecd06f30b089f977c8a2ef,T476,1988,we state it to the American people,Claim
1988_872b900ec3cfc976f77825a0ee35808a,T477,1988,my fundamental philosophy is give local and state government as much control as possible,Claim
1988_76924519766be599938560431b89830c,T478,1988,I do strongly support the WIC program,Claim
1988_0efd4d10908e6a8cbbd1f2688ef5ac51,T479,1988,I think it is good,Claim
1988_3d50cf4fe9faa84f9daca233172d9189,T480,1988,"I think part of the answer to this haunting of these children that are out there and suffering lies in extension of Medicaid, to challenge the states",Claim
1988_d1edd72c8acac367229dd07bb436dbc4,T481,1988,maybe we're going to have to enforce more on the states in terms of Medicaid taking care of these,Claim
